nim,nama,angkatan,prodi,status,kota_asal,tanggal_masuk
2430114,Kow Nugroho,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430115,Cad Putra,2024,Sistem Informasi,lulus,Makassar,2024-08-01
2430116,Ieb Sari,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430117,Eeb Wijaya,2024,Sistem Informasi,Lulus,Jakarta,2024-08-01
2430118,Eed Nugroho,2024,Sistem Informasi,lulus,Semarang,2024-08-01
2430119,Huw Wulandari,2024,Sistem Informasi,Aktif,Makassar,2024-08-01
2430120,Seb Anggraini,2024,Sistem Informasi,Aktif,Jakarta,2024-08-01
2430121,Pag Nugroho,2024,Sistem Informasi,Lulus,Jakarta,2024-08-01
2430122,Ies Lestari,2024,Sistem Informasi,Cuti,Semarang,2024-08-01
2430123,Nus Kusuma,2024,Sistem Informasi,Aktif,Makassar,2024-08-01
2430124,Ruh Sari,2024,Sistem Informasi,Aktif,Kupang,2024-08-01
2430125,Yek Rahmawati,2024,Sistem Informasi,lulus,Yogyakarta,2024-08-01
2430126,Las Sari,2024,Sistem Informasi,do,Jakarta,2024-08-01
2430127,Tay Putra,2024,Sistem Informasi,lulus,Medan,2024-08-01
2430128,Pab Hidayat,2024,Sistem Informasi,do,Kupang,2024-08-01
2430129,Dam Ramadhan,2024,Sistem Informasi,do,Bandung,2024-08-01
2430130,Wot Saputra,2024,Sistem Informasi,aktif,Bandung,2024-08-01
2430131,Cim Wulandari,2024,Sistem Informasi,aktif,,2024-08-01
2430132,Yah Kusuma,2024,Sistem Informasi,cuti,Jakarta,2024-08-01
2430133,Kah Kusuma,2024,Sistem Informasi,AKTIF,Medan,2024-08-01
2430134,Riw Firdaus,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430135,Yin Nugroho,2024,Sistem Informasi,lulus,Makassar,2024-08-01
2430136,Pen Wijaya,2024,Sistem Informasi,do,Surabaya,2024-08-01
2430137,Hod Kusuma,,Sistem Informasi,cuti,Yogyakarta,2024-08-01
2430138,Nig Saputra,2024,Sistem Informasi,lulus,Makassar,2024-08-01
2430139,Pun Pratama,2024,Sistem Informasi,Lulus,Bandung,2024-08-01
2430140,Nep Lestari,2024,Sistem Informasi,AKTIF,Makassar,2024-08-01
2430141,Pun Hidayat,2024,Sistem Informasi,cuti,Yogyakarta,2024-08-01
2430142,Del Ramadhan,2024,Sistem Informasi,do,Kupang,2024-08-01
2430143,Seb Rahmawati,2024,Sistem Informasi,Cuti,Yogyakarta,2024-08-01
2430144,Bid Anggraini,2024,Sistem Informasi,lulus,Kupang,2024-08-01
2430145,Gum Maulana,2024,Sistem Informasi,Cuti,Kupang,2024-08-01
2430146,Gek Putra,2024,Sistem Informasi,Cuti,Kupang,2024-08-01
2430147,Yan Kusuma,2024,Sistem Informasi,Lulus,Semarang,2024-08-01
2430148,Iim Wijaya,2024,Sistem Informasi,lulus,Yogyakarta,2024-08-01
2430149,Kab Rahmawati,2024,Sistem Informasi,lulus,Surabaya,2024-08-01
2430150,Fum Kusuma,2024,Sistem Informasi,Aktif,Makassar,2024-08-01
2430151,Eeh Saputra,2024,Sistem Informasi,cuti,Semarang,2024-08-01
2430152,Hun Pratama,2024,Sistem Informasi,aktif,Semarang,2024-08-01
2430153,Ieh Hidayat,2024,Sistem Informasi,Lulus,Jakarta,2024-08-01
2430154,Lut Pratama,2024,Sistem Informasi,AKTIF,Medan,2024-08-01
2430155,Cug Rahmawati,2024,Sistem Informasi,lulus,Medan,2024-08-01
2430156,Rik Lestari,2024,Sistem Informasi,lulus,Makassar,2024-08-01
2430157,Kik Saputra,2024,Sistem Informasi,aktif,Surabaya,2024-08-01
2430158,Mat Sari,2024,Sistem Informasi,Cuti,Jakarta,2024-08-01
2430159,Cel Maulana,2024,Sistem Informasi,Cuti,Jakarta,2024-08-01
2430160,Bek Kusuma,2024,Sistem Informasi,Cuti,Semarang,2024-08-01
2430161,Daw Sari,2024,Sistem Informasi,AKTIF,Makassar,2024-08-01
2430162,Fud Anggraini,2024,Sistem Informasi,do,Jakarta,2024-08-01
2430163,Aey Anggraini,2024,Sistem Informasi,Aktif,Semarang,2024-08-01
2430164,Fey Sari,2024,Sistem Informasi,lulus,Jakarta,2024-08-01
2430165,Kug Saputra,,Sistem Informasi,Lulus,Jakarta,2024-08-01
2430166,Wiw Kusuma,2024,Sistem Informasi,do,Surabaya,2024-08-01
2430167,Gas Maulana,2024,Sistem Informasi,cuti,Makassar,2024-08-01
2430168,Jak Saputra,2024,Sistem Informasi,Lulus,,2024-08-01
2430169,Jil Sari,2024,Sistem Informasi,aktif,Semarang,2024-08-01
2430170,Lor Rahmawati,2024,Sistem Informasi,Lulus,Bandung,2024-08-01
2430171,Tew Rahmawati,2024,Sistem Informasi,AKTIF,Kupang,2024-08-01
2430172,Ier Kusuma,2024,Sistem Informasi,AKTIF,Medan,2024-08-01
2430173,Pol Lestari,2024,Sistem Informasi,aktif,Jakarta,2024-08-01
2430174,But Lestari,2024,Sistem Informasi,cuti,Semarang,2024-08-01
2430175,Pin Maulana,2024,Sistem Informasi,aktif,Semarang,2024-08-01
2430176,Nay Sari,2024,Sistem Informasi,AKTIF,Bandung,2024-08-01
2430177,Beh Hidayat,2024,Sistem Informasi,cuti,Medan,2024-08-01
2430178,Ies Saputra,2024,Sistem Informasi,Lulus,Yogyakarta,2024-08-01
2430179,Mok Sari,2024,Sistem Informasi,AKTIF,Kupang,2024-08-01
2430180,Aun Nugroho,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430181,Las Nugroho,2024,Sistem Informasi,Aktif,Semarang,2024-08-01
2430182,Kay Nugroho,2024,Sistem Informasi,Lulus,Yogyakarta,2024-08-01
2430183,Bay Saputra,2024,Sistem Informasi,do,Semarang,2024-08-01
2430184,Wer Rahmawati,2024,Sistem Informasi,do,Yogyakarta,2024-08-01
2430185,Mah Kusuma,2024,Sistem Informasi,AKTIF,Surabaya,2024-08-01
2430186,Ras Hidayat,2024,Sistem Informasi,aktif,Surabaya,2024-08-01
2430187,Eoh Lestari,2024,Sistem Informasi,do,Kupang,2024-08-01
2430188,Moy Sari,2024,Sistem Informasi,Lulus,Semarang,2024-08-01
2430189,Mih Saputra,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430190,Lad Lestari,2024,Sistem Informasi,cuti,Surabaya,2024-08-01
2430191,Yum Putra,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430192,Hor Ramadhan,2024,Sistem Informasi,Lulus,Surabaya,2024-08-01
2430193,Dab Saputra,2024,Sistem Informasi,do,Bandung,2024-08-01
2430194,Rip Firdaus,2024,Sistem Informasi,aktif,Jakarta,2024-08-01
2430195,Con Ramadhan,2024,Sistem Informasi,Cuti,Jakarta,2024-08-01
2430196,Eoh Nugroho,2024,Sistem Informasi,AKTIF,Jakarta,2024-08-01
2430197,Fud Putra,2024,Sistem Informasi,lulus,Medan,2024-08-01
2430198,Pip Maulana,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430199,Eot Rahmawati,2024,Sistem Informasi,aktif,Medan,2024-08-01
2430200,Wer Anggraini,2024,Sistem Informasi,cuti,Medan,2024-08-01
2430201,Rab Nugroho,2024,Sistem Informasi,lulus,Semarang,2024-08-01
2430202,Mup Kusuma,2024,Sistem Informasi,Cuti,Yogyakarta,2024-08-01
2430203,Gaw Saputra,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430204,Wel Wulandari,2024,Sistem Informasi,Aktif,Jakarta,2024-08-01
2430205,Guw Wulandari,2024,Sistem Informasi,lulus,Yogyakarta,2024-08-01
2430206,Sat Maulana,2024,Sistem Informasi,Lulus,Makassar,2024-08-01
2430207,Lad Anggraini,2024,Sistem Informasi,aktif,Bandung,2024-08-01
2430208,Cip Wijaya,2024,Sistem Informasi,Aktif,Surabaya,2024-08-01
2430209,Get Sari,2024,Sistem Informasi,cuti,Makassar,2024-08-01
2430210,Lir Anggraini,2024,Sistem Informasi,Aktif,Yogyakarta,2024-08-01
2430211,Bem Wulandari,2024,Sistem Informasi,aktif,Medan,2024-08-01
2430212,Ber Rahmawati,2024,Sistem Informasi,AKTIF,Bandung,2024-08-01
2430213,Fiy Wijaya,2024,Sistem Informasi,Lulus,Medan,2024-08-01
2430214,Jat Nugroho,2024,Sistem Informasi,lulus,Surabaya,2024-08-01
2430215,Jew Ramadhan,2024,Sistem Informasi,aktif,Jakarta,2024-08-01
2430216,Gub Lestari,2024,Sistem Informasi,Aktif,Jakarta,2024-08-01
2430217,Tok Firdaus,2024,Sistem Informasi,Aktif,Kupang,2024-08-01
2430218,Eer Lestari,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430219,Neh Wijaya,2024,Sistem Informasi,do,Medan,2024-08-01
2430220,Iok Ramadhan,,Sistem Informasi,Aktif,Medan,2024-08-01
2430221,Hur Saputra,2024,Sistem Informasi,Cuti,Semarang,2024-08-01
2430222,Rer Ramadhan,2024,Sistem Informasi,do,Semarang,2024-08-01
2430223,Eur Wulandari,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430224,Kib Rahmawati,2024,Sistem Informasi,Cuti,Kupang,2024-08-01
2430225,Kun Rahmawati,2024,Sistem Informasi,lulus,Makassar,2024-08-01
2430226,Aup Putra,2024,Sistem Informasi,aktif,Kupang,2024-08-01
2430227,Bub Wijaya,2024,Sistem Informasi,do,Yogyakarta,2024-08-01
2430228,Eag Wijaya,2024,Sistem Informasi,cuti,Makassar,2024-08-01
2430229,Eab Hidayat,2024,Sistem Informasi,lulus,Yogyakarta,2024-08-01
2430230,Tur Wijaya,2024,Sistem Informasi,do,Bandung,2024-08-01
2430231,Mir Wulandari,2024,Sistem Informasi,AKTIF,Semarang,2024-08-01
2430232,Fed Rahmawati,2024,Sistem Informasi,Cuti,Kupang,2024-08-01
2430233,Did Nugroho,2024,Sistem Informasi,AKTIF,Bandung,2024-08-01
2430234,Yak Nugroho,2024,Sistem Informasi,Cuti,Medan,2024-08-01
2430235,Fen Wulandari,,Sistem Informasi,lulus,Bandung,2024-08-01
2430236,Weh Anggraini,2024,Sistem Informasi,Cuti,Semarang,2024-08-01
2430237,Wen Saputra,2024,Sistem Informasi,Cuti,Kupang,2024-08-01
2430238,Sak Lestari,2024,Sistem Informasi,Aktif,Medan,2024-08-01
2430239,Aig Hidayat,2024,Sistem Informasi,Lulus,Yogyakarta,2024-08-01
2430240,Yim Sari,2024,Sistem Informasi,AKTIF,Kupang,2024-08-01
2430241,Dol Ramadhan,2024,Sistem Informasi,lulus,Medan,2024-08-01
2430242,Fuy Lestari,2024,Sistem Informasi,Lulus,Semarang,2024-08-01
2430243,Aah Anggraini,2024,Sistem Informasi,do,Bandung,2024-08-01
2430244,Taw Hidayat,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430245,Bon Lestari,2024,Sistem Informasi,Cuti,Kupang,2024-08-01
2430246,Eog Kusuma,2024,Sistem Informasi,AKTIF,Medan,2024-08-01
2430247,Kiy Anggraini,2024,Sistem Informasi,Lulus,Semarang,2024-08-01
2430248,Biy Firdaus,2024,Sistem Informasi,aktif,Yogyakarta,2024-08-01
2430249,Kin Saputra,2024,Sistem Informasi,aktif,Semarang,2024-08-01
2430250,Aiw Hidayat,2024,Sistem Informasi,Cuti,Yogyakarta,2024-08-01
2430251,Aes Kusuma,2024,Sistem Informasi,do,Surabaya,2024-08-01
2430252,Kin Rahmawati,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430253,Mag Ramadhan,2024,Sistem Informasi,Cuti,Yogyakarta,2024-08-01
2430254,Geg Pratama,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430255,Aen Ramadhan,2024,Sistem Informasi,aktif,Medan,2024-08-01
2430256,Pup Maulana,2024,Sistem Informasi,aktif,Medan,2024-08-01
2430257,Jum Rahmawati,2024,Sistem Informasi,Lulus,Makassar,2024-08-01
2430258,Auw Wulandari,2024,Sistem Informasi,aktif,Yogyakarta,2024-08-01
2430259,Nuk Saputra,2024,Sistem Informasi,Cuti,Semarang,2024-08-01
2430260,Fiy Wijaya,2024,Sistem Informasi,Lulus,Semarang,2024-08-01
2430261,Nol Pratama,2024,Sistem Informasi,Aktif,Semarang,2024-08-01
2430262,Yan Rahmawati,2024,Sistem Informasi,cuti,Medan,2024-08-01
2430263,Jup Maulana,2024,Sistem Informasi,do,Surabaya,2024-08-01
2430264,Gap Firdaus,2024,Sistem Informasi,lulus,Bandung,2024-08-01
2430265,Ruy Pratama,2024,Sistem Informasi,lulus,Jakarta,2024-08-01
2430266,Hal Nugroho,2024,Sistem Informasi,do,Semarang,2024-08-01
2430267,Jab Nugroho,2024,Sistem Informasi,AKTIF,Medan,2024-08-01
2430268,Rit Nugroho,2024,Sistem Informasi,Lulus,Surabaya,2024-08-01
2430269,Aed Wijaya,2024,Sistem Informasi,Cuti,Jakarta,2024-08-01
2430270,Aim Maulana,2024,Sistem Informasi,AKTIF,Jakarta,2024-08-01
2430271,Hor Pratama,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430272,Ler Maulana,2024,Sistem Informasi,Cuti,Bandung,2024-08-01
2430273,Lik Kusuma,2024,Sistem Informasi,cuti,Makassar,2024-08-01
2430274,Way Lestari,2024,Sistem Informasi,cuti,Bandung,2024-08-01
2430275,Cad Nugroho,2024,Sistem Informasi,AKTIF,Medan,2024-08-01
2430276,Nen Lestari,2024,Sistem Informasi,do,Jakarta,2024-08-01
2430277,Kek Nugroho,2024,Sistem Informasi,lulus,Jakarta,2024-08-01
2430278,Cod Pratama,2024,Sistem Informasi,lulus,Kupang,2024-08-01
2430279,Lom Wijaya,2024,Sistem Informasi,lulus,Surabaya,2024-08-01
2430280,Iut Firdaus,2024,Sistem Informasi,Cuti,Surabaya,2024-08-01
2430281,Foy Wijaya,2024,Sistem Informasi,Lulus,Medan,2024-08-01
2430282,Biy Firdaus,2024,Sistem Informasi,Aktif,Bandung,2024-08-01
2430283,Rig Firdaus,2024,Sistem Informasi,AKTIF,Jakarta,2024-08-01
2430284,Del Anggraini,2024,Sistem Informasi,lulus,Semarang,2024-08-01
2430285,Jat Putra,2024,Sistem Informasi,lulus,Semarang,2024-08-01
2430286,Run Anggraini,2024,Sistem Informasi,lulus,Medan,2024-08-01
2430287,Loy Anggraini,2024,Sistem Informasi,aktif,Makassar,2024-08-01
2430288,Fir Ramadhan,2024,Sistem Informasi,cuti,Yogyakarta,2024-08-01
2430289,Siw Rahmawati,2024,Sistem Informasi,Cuti,Jakarta,2024-08-01
2430290,Dok Sari,2024,Sistem Informasi,Lulus,Bandung,2024-08-01
2430291,Sot Wulandari,2024,Sistem Informasi,aktif,Jakarta,2024-08-01
2430292,Jit Hidayat,2024,Sistem Informasi,lulus,Semarang,2024-08-01
2430293,Kil Rahmawati,2024,Sistem Informasi,AKTIF,Semarang,2024-08-01
2430294,Yad Anggraini,2024,Sistem Informasi,cuti,Jakarta,2024-08-01
2430295,Rew Maulana,2024,Sistem Informasi,Lulus,Kupang,2024-08-01
2430296,Par Pratama,2024,Sistem Informasi,aktif,Semarang,2024-08-01
2430297,Gar Wijaya,2024,Sistem Informasi,lulus,Bandung,2024-08-01
2430298,Fop Ramadhan,2024,Sistem Informasi,cuti,Kupang,2024-08-01
2430299,Sih Saputra,2024,Sistem Informasi,AKTIF,Makassar,2024-08-01
2430300,Sup Maulana,2024,Sistem Informasi,do,Surabaya,2024-08-01
